step,time,gate_rate,perturbation_rate_upper,gate_forcing_upper,eta_upper,eta_smooth_upper,eta_gate_upper,tube_radius_upper
2224,0.4448,0.01,0.013798228962535141,1.4008716447144127e-07,2.4832878804866596e-07,1.046609489970857e-08,2.3786269314895735e-07,1.6925606891343824e-07
2225,0.445,0.03,0.013798303810161417,1.338621743467806e-07,2.4136613239092497e-07,8.960404562539674e-09,2.3240572782838524e-07,1.6950968934382044e-07
2226,0.4452,0.0,0.011538790551883645,1.4062230091144512e-07,2.459822929262849e-07,1.0508451790300142e-08,2.3547384113598467e-07,1.6976426204065193e-07
2227,0.4454,0.03,0.011538235350117644,1.3041799767131237e-07,2.385298428777599e-07,9.04941158904452e-09,2.2948043128871533e-07,1.700166658445497e-07
2228,0.4456,0.03,0.011538742619033083,1.3286173304988542e-07,2.410647062846355e-07,1.1483518393171127e-08,2.2958118789146434e-07,1.7027064450366062e-07
2229,0.4458,0.03,0.011538920838335335,1.3608067962937636e-07,2.4604272841445295e-07,9.928440314147564e-09,2.3611428810030536e-07,1.705269880783115e-07
2230,0.446,0.0,0.01263163336616588,1.370638758688356e-07,2.441510116393189e-07,1.2784457697148397e-08,2.3136655394217045e-07,1.7078210754296476e-07
2231,0.4462,0.03,0.011330846309284999,1.3426735505746611e-07,2.3606813058289222e-07,8.719838591894907e-09,2.273482919909973e-07,1.710356747847691e-07
2232,0.4464,0.03,0.010385834607425514,1.3049213638690945e-07,2.2730405139493256e-07,9.4152529547353e-09,2.1788879844019723e-07,1.7128635157534723e-07
2233,0.4466,0.01,0.011206893470168887,1.3251663798266916e-07,2.3451469129663737e-07,8.131398281144e-09,2.2638329301549334e-07,1.7153862852323185e-07
2234,0.4468,0.0,0.011206904173835281,1.347057989888298e-07,2.412996059912876e-07,9.2289761902666e-09,2.3207062980102094e-07,1.7179315736518012e-07
2235,0.447,0.01,0.011207205773293705,1.3379292354355136e-07,2.3826108209861393e-07,1.0295906764093003e-08,2.279651753345209e-07,1.7204715589248983e-07
2236,0.4472,0.0,0.011465997638354658,1.3365590177691686e-07,2.3722033872104374e-07,8.124646299949092e-09,2.2909569242109462e-07,1.723006697164077e-07
2237,0.4474,0.0,0.011465975097250487,1.3337505726416632e-07,2.4165673592002926e-07,9.59815037218634e-09,2.3205858554784286e-07,1.7255561424920202e-07
2238,0.4476,0.01,0.011466788188577161,1.3616642741274496e-07,2.430898405026261e-07,8.840000828394087e-09,2.3424983967423195e-07,1.7281249618411712e-07
2239,0.4478,0.0,0.012100127625998816,1.3715255937557975e-07,2.4890992951643083e-07,8.83658989779993e-09,2.400733396186308e-07,1.730705376039905e-07
2240,0.448,0.0,0.013134146041028954,1.345726541270156e-07,2.4853737580257963e-07,1.0738298400675784e-08,2.377990774019038e-07,1.7332801461501604e-07
2241,0.4482,0.01,0.013134526209801614,1.350870497959332e-07,2.513630344788494e-07,1.1813639712774238e-08,2.3954939476607515e-07,1.7358719794088976e-07
2242,0.4484,0.01,0.013135194069682521,1.3940699381348787e-07,2.6370270915842416e-07,8.720840466999275e-09,2.549818686914248e-07,1.738510522907043e-07
2243,0.4486,0.0,0.01414212007202241,1.4210018059102907e-07,2.667117823113854e-07,7.059978204601073e-09,2.596518041067843e-07,1.7411580483541787e-07
2244,0.4488,0.0,0.012971928900466789,1.4392278227543533e-07,2.689582943159138e-07,9.854223532803672e-09,2.591040707831101e-07,1.7438192847567542e-07
2245,0.449,0.0,0.012972057672191896,1.4555029362208027e-07,2.687765028750296e-07,1.1029316913499112e-08,2.577471859615304e-07,1.7464878370617213e-07
2246,0.4492,0.0,0.01194469231127536,1.4394087053220275e-07,2.7109927953184666e-07,9.788820872223804e-09,2.613104586596228e-07,1.749166649438974e-07
2247,0.4494,0.0,0.011945573080611536,1.4886950866082387e-07,2.70074623378936e-07,5.400125108367153e-09,2.646744982705688e-07,1.7518542361420423e-07
2248,0.4496,0.0,0.011945414232784984,1.4791878355654458e-07,2.775735877267717e-07,1.1973187110118638e-08,2.6560040061665297e-07,1.754561510682936e-07
2249,0.4498,0.0,0.011690030722965974,1.4612824995285153e-07,2.7239516141970085e-07,1.0346621891190424e-08,2.620485395285104e-07,1.7572526933035967e-07
2250,0.45,0.0,0.011690049509259582,1.4631177673420244e-07,2.726426069118117e-07,1.438956311628572e-08,2.5825304379552593e-07,1.7599435946186823e-07
2251,0.4502,0.0,0.00996385034156809,1.4766586067209792e-07,2.676760285516902e-07,5.967843161172872e-09,2.617081853905173e-07,1.7626329445385931e-07
2252,0.4504,0.01,0.010040283146433486,1.4502401969882143e-07,2.7077357046205273e-07,1.2833262476373577e-08,2.579403079856791e-07,1.7653286648851116e-07
2253,0.4506,0.0,0.010039491136555142,1.42831935394791e-07,2.712535009472575e-07,1.596523595042155e-08,2.552882649968359e-07,1.7680179574538322e-07
2254,0.4508,0.0,0.011290293959142167,1.4350653766471268e-07,2.649576859531748e-07,8.478223083922661e-09,2.564794628692521e-07,1.7706954253873123e-07
2255,0.451,0.01,0.01241729201860514,1.439639788861759e-07,2.731218822418642e-07,1.1097440886411183e-08,2.62024441355453e-07,1.7734031741515142e-07
2256,0.4512,0.01,0.012417511593953165,1.4645034765738172e-07,2.7596896320727574e-07,8.471675816160107e-09,2.674972873911156e-07,1.7761276921701508e-07
2257,0.4514,0.0,0.0124171809449246,1.4711694101854534e-07,2.769709195050342e-07,1.2113929562318167e-08,2.64856989942716e-07,1.7788562453879172e-07
2258,0.4516,0.01,0.013368773431589964,1.4819218779518855e-07,2.7066792859242234e-07,1.1869865192865569e-08,2.587980633995567e-07,1.781577061227771e-07
2259,0.4518,0.0,0.01227629241070688,1.5272730727113042e-07,2.722076171724525e-07,8.554278355693241e-09,2.636533388167592e-07,1.7843086270091502e-07
2260,0.452,0.0,0.012276171160799976,1.5175157902404669e-07,2.7653594970197494e-07,1.1950663862553452e-08,2.645852858394214e-07,1.7870533679353894e-07
2261,0.4522,0.0,0.013313523731579837,1.5226072623014327e-07,2.723601088389718e-07,1.0769647481664011e-08,2.6159046135730775e-07,1.789790350335877e-07
2262,0.4524,0.0,0.012153816422205097,1.5014638855948943e-07,2.665383705074216e-07,8.385869210020628e-09,2.5815250129740093e-07,1.7925067299133168e-07
2263,0.4526,0.01,0.011988921828251491,1.473740968746789e-07,2.591418427587562e-07,6.602890882897919e-09,2.5253895187585824e-07,1.7952025729345675e-07
2264,0.4528,0.0,0.011987984397969092,1.454579059661813e-07,2.682829784059947e-07,1.3026111636056789e-08,2.552568667699379e-07,1.797920120587042e-07
2265,0.453,0.0,0.011987196212941906,1.415110822288636e-07,2.497249517844192e-07,8.115186988227832e-09,2.416097647961913e-07,1.8005780740009715e-07
2266,0.4532,0.01,0.010914181049457787,1.38514693611979e-07,2.5254500020218585e-07,9.916206987590083e-09,2.426287932145957e-07,1.803242166065823e-07
2267,0.4534,0.0,0.012024196659348549,1.3827343430468537e-07,2.5710262011978557e-07,1.10537799165777e-08,2.460488402032078e-07,1.8059149849084692e-07
2268,0.4536,0.03,0.009830821448953279,1.3659874519868007e-07,2.6214534107010324e-07,7.685853309752543e-09,2.544594877603506e-07,1.8086139099017382e-07
2269,0.4538,0.01,0.009711001418727607,1.4415341026386496e-07,2.652981014108623e-07,9.729716366196972e-09,2.555683850446653e-07,1.8113345417000313e-07
2270,0.454,0.0,0.00971108117505871,1.466999720218435e-07,2.671553473264819e-07,1.0649456552886557e-08,2.565058907735953e-07,1.8140680127680788e-07
2271,0.4542,0.0,0.009710888206947368,1.4655236084997092e-07,2.649943443114986e-07,1.0134502829925108e-08,2.5485984148157343e-07,1.8167973604180636e-07
2272,0.4544,0.0,0.010881132389687371,1.4771774212350184e-07,2.6555293624759324e-07,1.054196315800576e-08,2.5501097308958743e-07,1.8195302152691634e-07
2273,0.4546,0.0,0.010881200789345775,1.4936982260277433e-07,2.651250406755131e-07,1.3456306011101227e-08,2.5166873466441184e-07,1.822264627581157e-07
2274,0.4548,0.0,0.011908125120788869,1.4909018353760315e-07,2.6276938232456746e-07,8.866825264593604e-09,2.539025570599738e-07,1.8249951999243698e-07
2275,0.455,0.03,0.010700267461582005,1.4411902530015894e-07,2.611855742466542e-07,8.645520582931444e-09,2.525400536637227e-07,1.8277306447189588e-07
2276,0.4552,0.0,0.011673409368883059,1.4573296581688933e-07,2.572722505725684e-07,1.1240070226957235e-08,2.4603218034561115e-07,1.8304489563124611e-07
2277,0.4554,0.0,0.011673226165409195,1.4562233124837035e-07,2.5832263663584247e-07,9.208121351512887e-09,2.4911451528432954e-07,1.8331665279285728e-07
2278,0.4556,0.01,0.011673186690230004,1.423412534372143e-07,2.49918789617686e-07,8.145342165117007e-09,2.4177344745256895e-07,1.8358627244382242e-07
2279,0.4558,0.0,0.012680308066110858,1.44575877115274e-07,2.526619271586934e-07,8.917136050276443e-09,2.4374479110841693e-07,1.838572028260615e-07
2280,0.456,0.0,0.013796582289159339,1.4606747415199086e-07,2.554963468615714e-07,1.0619008992735371e-08,2.44877337868836e-07,1.8412979654044527e-07
2281,0.4562,0.0,0.013796647683689153,1.4744633310624173e-07,2.560802368655597e-07,1.0414059098844277e-08,2.4566617776671533e-07,1.8440277011775042e-07
2282,0.4564,0.01,0.01379701424608248,1.4592620432095257e-07,2.5451369704383675e-07,5.168022835974122e-09,2.493456742078626e-07,1.8467554859132575e-07
2283,0.4566,0.0,0.011538705505349807,1.495991915723829e-07,2.7432589841445364e-07,1.1824513976939275e-08,2.625013844375143e-07,1.8495452355966531e-07
2284,0.4568,0.01,0.011538483341176771,1.4682376928167062e-07,2.66331656403809e-07,9.34529295736222e-09,2.5698636344644673e-07,1.8523131536877245e-07
2285,0.457,0.03,0.011538612637373314,1.4510041135522617e-07,2.7193251913076903e-07,1.1023688258225346e-08,2.6090883087254364e-07,1.8551012602374393e-07
2286,0.4572,0.03,0.011539319404421962,1.4726516250221435e-07,2.7701078514428773e-07,1.3483700879655345e-08,2.6352708426463235e-07,1.8579139263927767e-07
2287,0.4574,0.01,0.012632218755240376,1.516662237342551e-07,2.7822417464270357e-07,1.0449847066524998e-08,2.6777432757617854e-07,1.8607352699373315e-07
2288,0.4576,0.01,0.010137131735132974,1.5017041156132962e-07,2.814480330701611e-07,1.2660366204045656e-08,2.687876668661154e-07,1.863561504037491e-07
2289,0.4578,0.0,0.010137235867745136,1.5351047411581373e-07,2.7989777156956944e-07,1.4749825211502359e-08,2.65147946358067e-07,1.866387385998065e-07
2290,0.458,0.01,0.011208156803319812,1.4877764846238444e-07,2.7738392855009583e-07,1.1369010199843364e-08,2.660149183502524e-07,1.8692050757304367e-07
2291,0.4582,0.03,0.011208711040667618,1.4858382829283272e-07,2.7227016457066473e-07,8.677861898972336e-09,2.6359230267169234e-07,1.8720201425316066e-07
2292,0.4584,0.03,0.011208704205053854,1.5047500859708772e-07,2.775970911858583e-07,8.938592399547177e-09,2.6865849878631104e-07,1.8748561719307124e-07
2293,0.4586,0.0,0.012281105907803139,1.547493982517198e-07,2.8091496197742667e-07,8.190239834192796e-09,2.727247221432338e-07,1.8777025940876564e-07
2294,0.4588,0.03,0.009907520295384269,1.5240898603663465e-07,2.843398465690099e-07,9.668105932342423e-09,2.746717406366674e-07,1.880567269717108e-07
2295,0.459,0.01,0.010842038329605503,1.5568688300584626e-07,2.84221025352969e-07,1.0456579441130733e-08,2.7376444591183824e-07,1.8834345730835467e-07
2296,0.4592,0.03,0.01313557523057862,1.5291438931292682e-07,2.833705477727237e-07,1.0340654388201564e-08,2.730298933845221e-07,1.886303912963837e-07
2297,0.4594,0.03,0.013136344074638536,1.570062055776009e-07,2.979404402160957e-07,1.1831696761716806e-08,2.8610874345437887e-07,1.8892242316397372e-07
2298,0.4596,0.03,0.01313635948146293,1.5885781251130846e-07,2.957635109923841e-07,5.985902729926842e-09,2.897776082624572e-07,1.89214402255391e-07
2299,0.4598,0.03,0.014143144099310716,1.6242328217756822e-07,3.033440763632601e-07,9.96234886513288e-09,2.933817274981272e-07,1.8950983567112394e-07
2300,0.46,0.0,0.014143272108315614,1.682237499864378e-07,3.0809224059205213e-07,9.888134095806928e-09,2.9820410649624513e-07,1.898065468521381e-07
2301,0.4602,0.0,0.014143106781746519,1.67016817683138e-07,3.1312432900406176e-07,1.3539899353805905e-08,2.995844296502558e-07,1.9010474196451825e-07
2302,0.4604,0.0,0.012973150473429866,1.6835593527333497e-07,3.0777373460737837e-07,1.050428457539511e-08,2.972694500319832e-07,1.9040168720124655e-07
2303,0.4606,0.0,0.011946066683510413,1.6703883382529567e-07,3.0971185468503063e-07,1.4473609769519163e-08,2.952382449155114e-07,1.9069960709783523e-07
2304,0.4608,0.03,0.011946347657045818,1.6080535551955278e-07,2.9734859879146e-07,1.1057311113903183e-08,2.8629128767755676e-07,1.909942590788374e-07
2305,0.461,0.01,0.011946787455304473,1.692965930377734e-07,3.0352658006354923e-07,1.0692057798045403e-08,2.9283452226550375e-07,1.9129143403533724e-07
2306,0.4612,0.03,0.010973010976986445,1.6502770000005478e-07,3.1093467933475666e-07,8.245493710288503e-09,3.026891856244681e-07,1.915913938091151e-07
2307,0.4614,0.01,0.010973242462352999,1.7053574740709e-07,3.0893697779937496e-07,1.1187666695141945e-08,2.97749311104233e-07,1.9189121960482682e-07
2308,0.4616,0.03,0.012165952844759213,1.6788794892723905e-07,3.044008684072704e-07,1.0402964101152743e-08,2.9399790430611763e-07,1.9219075737213955e-07
2309,0.4618,0.0,0.010042525695351676,1.7145049146157713e-07,3.124240841894721e-07,1.2003544759985776e-08,3.0042053942948624e-07,1.9249182933330367e-07
2310,0.462,0.0,0.010042569184615498,1.7223513400065006e-07,3.076400922349234e-07,9.983750426156252e-09,2.976563418087671e-07,1.9279167643726171e-07
2311,0.4622,0.01,0.011292406045280973,1.680697268771069e-07,3.085868405012589e-07,1.2364681858425611e-08,2.9622215864283324e-07,1.9309219830345974e-07
2312,0.4624,0.01,0.012418852877861803,1.688221642786856e-07,3.115450381520679e-07,1.3904440236879862e-08,2.97640597915188e-07,1.9339401976781057e-07
2313,0.4626,0.0,0.012419189747066088,1.7331525916567988e-07,3.1760131581366524e-07,1.307301872392676e-08,3.0452829708973843e-07,1.9369790363325526e-07
2314,0.4628,0.03,0.01241941598619002,1.6835568346945082e-07,3.2206574434561675e-07,1.3149604707880287e-08,3.089161396377364e-07,1.940039065088737e-07
2315,0.463,0.0,0.013369736643829844,1.7056381209458142e-07,3.251594844644092e-07,1.3069351346713416e-08,3.120901331176957e-07,1.9431030766687754e-07
2316,0.4632,0.01,0.013369541364376517,1.6710078005709752e-07,3.112112801712157e-07,9.375907117421075e-09,3.018353730537946e-07,1.9461282545985466e-07
2317,0.4634,0.03,0.012276717368649501,1.626444297370899e-07,3.1031004334319014e-07,8.954715124626494e-09,3.013553282185636e-07,1.9491511701323174e-07
2318,0.4636,0.0,0.013313961741212214,1.7195602173056375e-07,3.184783570572998e-07,1.0867091562043147e-08,3.0761126549525664e-07,1.9522051348016615e-07
2319,0.4638,0.0,0.012154790970137731,1.7184471377394563e-07,3.2322081029769955e-07,1.0917057608975726e-08,3.123037526887238e-07,1.955276211585225e-07
2320,0.464,0.0,0.011990064601015281,1.724965927562222e-07,3.294471469286879e-07,1.6774684093296793e-08,3.1267246283539105e-07,1.958367004992798e-07
2321,0.4642,0.0,0.01199041401887518,1.744150805354539e-07,3.2712565316580156e-07,1.159346847591192e-08,3.155321846898896e-07,1.9614634979638825e-07
2322,0.4644,0.01,0.01199147787907646,1.7888008998626105e-07,3.3734319389962725e-07,1.0477672807316098e-08,3.268655210923111e-07,1.9646008961882396e-07
2323,0.4646,0.03,0.012029433069337436,1.7810270563403172e-07,3.3530138622850846e-07,1.0489395236424044e-08,3.2481199099208435e-07,1.9677442183317697e-07
2324,0.4648,0.03,0.012029596127587224,1.7820751639438523e-07,3.3755736432721463e-07,1.262352687343929e-08,3.249338374537753e-07,1.9708924194585639e-07
2325,0.465,0.03,0.011094107076119424,1.7172124506209063e-07,3.322298499062223e-07,1.2833496737494004e-08,3.1939635316872824e-07,1.9740171168965205e-07
2326,0.4652,0.01,0.009009841737493014,1.7222738249266656e-07,3.266339978733664e-07,1.2087659998532915e-08,3.1454633787483344e-07,1.9771210676314953e-07
2327,0.4654,0.0,0.00880054139232846,1.745876078911915e-07,3.2942453712586654e-07,1.2066206636000885e-08,3.173583304898656e-07,1.980232629362419e-07
2328,0.4656,0.0,0.008800444108093873,1.7425895166759622e-07,3.3658256130771874e-07,1.2276221179645654e-08,3.2430634012807306e-07,1.9833712554462327e-07
2329,0.4658,0.0,0.00785671423917883,1.7330786777222106e-07,3.393273417352031e-07,1.3595728443554443e-08,3.257316132916486e-07,1.986514456923472e-07
2330,0.466,0.0,0.0077943021749359446,1.750439640077162e-07,3.314064600190289e-07,8.120630753563763e-09,3.232858292654651e-07,1.9896444175863822e-07
2331,0.4662,0.0,0.007794390439714687,1.7574280629263882e-07,3.384603695864509e-07,1.444960216356184e-08,3.2401076742288896e-07,1.9927996780940704e-07
2332,0.4664,0.0,0.007794829136677746,1.7898900532741088e-07,3.353162499872251e-07,1.2612824878396362e-08,3.227034251088287e-07,1.9959490173446906e-07
2333,0.4666,0.0,0.0077939089544345076,1.7315660221155405e-07,3.313705983755314e-07,1.6332818255621073e-08,3.1503778011991026e-07,1.9990855595787898e-07
2334,0.4668,0.03,0.008175320011885813,1.6705198961619822e-07,3.231764735890482e-07,1.2766538877609327e-08,3.104099347114388e-07,2.0022002499263691e-07
2335,0.467,0.0,0.011381021995062784,1.6924341191718044e-07,3.183115104780774e-07,1.070423830822953e-08,3.076072721698478e-07,2.0052950026745364e-07
2336,0.4672,0.01,0.011381561960573367,1.6970203399316438e-07,3.2120760886948843e-07,1.0882005967451637e-08,3.1032560290203676e-07,2.0084100277127572e-07
2337,0.4674,0.03,0.011382525958154071,1.697991605910016e-07,3.211437724126181e-07,7.356282662475751e-09,3.1378748975014233e-07,2.0115345526191096e-07
2338,0.4676,0.03,0.010189829624539515,1.6872349865283063e-07,3.318072132074409e-07,1.2940994520655431e-08,3.188662186867854e-07,2.0146882373108526e-07
2339,0.4678,0.01,0.010190080760155167,1.7473027474631066e-07,3.351839796711289e-07,9.979185269367329e-09,3.2520479440176154e-07,2.0178578171817094e-07
2340,0.468,0.0,0.011250578226663779,1.7144396734318357e-07,3.348131072011039e-07,9.327042453100611e-09,3.2548606474800326e-07,2.0210189727111488e-07
2341,0.4682,0.03,0.011177699359847576,1.6728306480789025e-07,3.348045889021012e-07,1.1955164851114924e-08,3.228494240509862e-07,2.0241837242007734e-07
2342,0.4684,0.0,0.011089026454133162,1.6775587881570336e-07,3.3036002063306223e-07,1.3564998259060274e-08,3.167950223740019e-07,2.0273233366327366e-07
2343,0.4686,0.01,0.011089312992711273,1.6689375875641006e-07,3.315370694681101e-07,1.6985532470505418e-08,3.1455153699760463e-07,2.0304733632812837e-07
2344,0.4688,0.0,0.011088863563355925,1.6709261076647108e-07,3.2614457719153285e-07,1.2470701757833188e-08,3.136738754336996e-07,2.0336070148481735e-07
2345,0.469,0.03,0.010170478941599224,1.5953054044679185e-07,3.1803217382421064e-07,1.340937227806909e-08,3.046228015461415e-07,2.036721126779674e-07
2346,0.4692,0.0,0.011330490764321632,1.7068745939221368e-07,3.138450832244614e-07,1.0967680614460285e-08,3.02877402610001e-07,2.0398311119585087e-07
