step,radius,beta
5359,2.812611934582265e-05,1.0
5360,2.8167188984962675e-05,1.0
5361,2.8208204272995086e-05,1.0
5362,2.8249078490398673e-05,1.0
5363,2.829016267646722e-05,1.0
5364,2.833180433471184e-05,1.0
5365,2.837329627726686e-05,1.0
5366,2.8414676379249243e-05,1.0
5367,2.845614796117247e-05,1.0
5368,2.8497934020251657e-05,1.0
5369,2.853932652097539e-05,1.0
5370,2.858084264454801e-05,1.0
5371,2.8622454724549723e-05,1.0
5372,2.8664172024623288e-05,1.0
5373,2.8705857852372333e-05,1.0
5374,2.8747675133960345e-05,1.0
5375,2.8789607964165636e-05,1.0
5376,2.883204822350231e-05,1.0
5377,2.8873789765586943e-05,1.0
5378,2.8915930715730807e-05,1.0
5379,2.8957801779686644e-05,1.0
5380,2.8999722099137363e-05,1.0
5381,2.9041627420390533e-05,1.0
5382,2.908348755081376e-05,1.0
5383,2.912513729500281e-05,1.0
5384,2.9167239575144893e-05,1.0
5385,2.9209487677262482e-05,1.0
5386,2.9251723791704927e-05,1.0
5387,2.9294226207417938e-05,1.0
5388,2.9336921278503536e-05,1.0
5389,2.937975450811351e-05,1.0
5390,2.942232192537178e-05,1.0
5391,2.9465053354932644e-05,1.0
5392,2.950782761692637e-05,1.0
5393,2.9550913641427894e-05,1.0
5394,2.9593668511230418e-05,1.0
5395,2.963696737991448e-05,1.0
5396,2.9680240983100967e-05,1.0
5397,2.972360129549381e-05,1.0
5398,2.976681843005071e-05,1.0
5399,2.981006076737822e-05,1.0
5400,2.9853310967676492e-05,1.0
5401,2.989640124115253e-05,1.0
5402,2.9939687490835093e-05,1.0
5403,2.998298257651453e-05,1.0
5404,3.0026329392396195e-05,1.0
5405,3.0069426657796973e-05,1.0
5406,3.0112621001980808e-05,1.0
5407,3.0156109155343785e-05,1.0
5408,3.0199678468893592e-05,1.0
5409,3.0243303779036653e-05,1.0
5410,3.0286901307290247e-05,1.0
5411,3.0330401303772662e-05,1.0
5412,3.0374435840085763e-05,1.0
5413,3.0418406611659855e-05,1.0
5414,3.0462343798289554e-05,1.0
5415,3.050657140716499e-05,1.0
5416,3.0550904227917576e-05,1.0
5417,3.059566061765612e-05,1.0
5418,3.064047501367889e-05,1.0
5419,3.0684803044044496e-05,1.0
5420,3.072925624899415e-05,1.0
5421,3.0773897575315124e-05,1.0
5422,3.081843536340019e-05,1.0
5423,3.086266960863744e-05,1.0
5424,3.090709130494082e-05,1.0
5425,3.095158604965904e-05,1.0
5426,3.0996132212648374e-05,1.0
5427,3.10409203297222e-05,1.0
5428,3.108565532999722e-05,1.0
5429,3.1130324493152856e-05,1.0
5430,3.117545330926438e-05,1.0
5431,3.1220569768280695e-05,1.0
5432,3.126560762804187e-05,1.0
5433,3.13104708168272e-05,1.0
5434,3.135518037744547e-05,1.0
5435,3.139987789357787e-05,1.0
5436,3.144492918023599e-05,1.0
5437,3.1490259434039415e-05,1.0
5438,3.1535280270736865e-05,1.0
5439,3.1580031079141226e-05,1.0
5440,3.162488798751528e-05,1.0
5441,3.166965344320765e-05,1.0
5442,3.171400296392096e-05,1.0
5443,3.175860511179848e-05,1.0
5444,3.180309138538639e-05,1.0
5445,3.184803016059119e-05,1.0
5446,3.189279823095086e-05,1.0
5447,3.1937275823965694e-05,1.0
5448,3.1982269132283e-05,1.0
5449,3.202706229629466e-05,1.0
5450,3.207214418266072e-05,1.0
5451,3.2117287184094814e-05,1.0
5452,3.2162063689149e-05,1.0
5453,3.2206763025013124e-05,1.0
5454,3.225143272521691e-05,1.0
5455,3.229614026055839e-05,1.0
5456,3.234113576552745e-05,1.0
5457,3.238613630614303e-05,1.0
5458,3.2430981965155076e-05,1.0
5459,3.247581413850248e-05,1.0
5460,3.252077113083983e-05,1.0
5461,3.256594256318998e-05,1.0
5462,3.26108270781336e-05,1.0
5463,3.265567933298086e-05,1.0
5464,3.270068859433586e-05,1.0
5465,3.27457224560891e-05,1.0
5466,3.27907939092004e-05,1.0
5467,3.283561140958496e-05,1.0
5468,3.288031140053289e-05,1.0
5469,3.292538500349771e-05,1.0
5470,3.2970319182934875e-05,1.0
5471,3.301498726759897e-05,1.0
5472,3.305975168599533e-05,1.0
5473,3.310482420103387e-05,1.0
5474,3.3149905611351504e-05,1.0
5475,3.319525261870062e-05,1.0
5476,3.324049897072957e-05,1.0
5477,3.3286065947859505e-05,1.0
5478,3.3331453552787954e-05,1.0
5479,3.337676816277968e-05,1.0
5480,3.3422354617579814e-05,1.0
5481,3.3468064439953894e-05,1.0
5482,3.351349194770959e-05,1.0
5483,3.355918039242495e-05,1.0
5484,3.360463207478921e-05,1.0
5485,3.365001830323831e-05,1.0
5486,3.369590246398242e-05,1.0
5487,3.374136768020035e-05,1.0
5488,3.378676798062692e-05,1.0
5489,3.383228639079996e-05,1.0
5490,3.3877723852450454e-05,1.0
5491,3.392308003891071e-05,1.0
5492,3.396853860125464e-05,1.0
5493,3.401411219987566e-05,1.0
5494,3.405957955109949e-05,1.0
5495,3.4105267191182394e-05,1.0
5496,3.415093459290876e-05,1.0
5497,3.4196753691864456e-05,1.0
5498,3.4242747848014264e-05,1.0
5499,3.428870375201534e-05,1.0
