step,time,radius,rate,smooth_rate,perturb_rate,gate_rate,gate_forcing,eta,eta_smooth,eta_gate,attempts
1346,0.2692,3.172664733242174e-08,4.5724522740644575,4.562326992250546,0.010125281713910925,0.0,5.32096907202367e-08,7.054564257070982e-08,3.0189377510467454e-09,6.752670481966308e-08,1
1347,0.26940000000000003,3.178053232535419e-08,4.572447598587983,4.562322330623586,0.010125267864396603,0.0,5.238748087160077e-08,7.184087913454598e-08,2.7346853533084288e-09,6.910619378123755e-08,1
1348,0.2696,3.183462970717877e-08,4.5724429673959675,4.562317660665445,0.01012530663052219,0.0,5.342046746356498e-08,7.162311250885788e-08,2.377076550329266e-09,6.924603595852861e-08,1
1349,0.26980000000000004,3.1889185779188485e-08,4.574766817556647,4.562313004871066,0.012453812585581234,0.0,5.4162990317287613e-08,7.285159260101135e-08,2.739876504499059e-09,7.01117160965123e-08,1
1350,0.27,3.1943446018487864e-08,4.574762163714095,4.562308342865061,0.012453820749035166,0.0,5.357342103988483e-08,7.171324213160929e-08,2.72258927494996e-09,6.899065285665932e-08,1
1351,0.2702,3.1998935043858224e-08,4.575838820741799,4.562299034802938,0.013539785838861396,0.0,5.519374701312236e-08,7.595138655254193e-08,2.8687320665882036e-09,7.308265448595373e-08,1
1352,0.27040000000000003,3.205548422178681e-08,4.575934346421243,4.562294331310213,0.013640015011030081,0.0,5.7007517734011467e-08,7.917898519232154e-08,2.632203890627504e-09,7.654678130169404e-08,1
1353,0.2706,3.211251181808857e-08,4.575929680212315,4.562289619411996,0.013640060700319161,0.0,5.801837886203351e-08,8.030050587639913e-08,3.1715316152896724e-09,7.712897426110946e-08,1
1354,0.27080000000000004,3.216932293964024e-08,4.573612784848032,4.562284899092358,0.011327885655674092,0.0,5.714414468133435e-08,7.990637436816628e-08,2.8485368035122204e-09,7.705783756465406e-08,1
1355,0.271,3.222645972577875e-08,4.572411166424897,4.5622801703354074,0.010130995989489636,0.0,5.9388948389735853e-08,7.906800647184813e-08,2.6042454980460796e-09,7.646376097380205e-08,1
1356,0.2712,3.228331162152568e-08,4.572406377426217,4.562275433126994,0.010130944199222601,0.0,5.792701200198588e-08,7.88450437097619e-08,2.744222447531102e-09,7.61008212622308e-08,1
1357,0.27140000000000003,3.23401894870774e-08,4.5713495635530785,4.562266139871155,0.009083423581923657,0.0,5.709273364358253e-08,7.958330925447104e-08,2.663356146440884e-09,7.691995310803015e-08,1
1358,0.2716,3.2397268855321596e-08,4.570239806781592,4.562261385652559,0.00797842102903235,0.0,5.7259553196093055e-08,8.019945546498662e-08,2.4807110612476783e-09,7.771874440373895e-08,1
1359,0.2718,3.2454309590898935e-08,4.57023506943121,4.562256622938229,0.007978446392981398,0.0,5.7371795532004596e-08,7.96334252726884e-08,2.643427442617806e-09,7.69899978300706e-08,1
1360,0.272,3.2511121807663334e-08,4.570230302148473,4.56225185171316,0.007978450335312318,0.0,5.6770716402661525e-08,7.88318977340019e-08,2.8369128247218183e-09,7.599498490928008e-08,1
1361,0.2722,3.2568399112452004e-08,4.570225500864245,4.562247071961576,0.007978428802668878,0.0,5.674014180478386e-08,8.092736115313038e-08,2.872047828927241e-09,7.805531332420313e-08,1
1362,0.27240000000000003,3.2625235767207346e-08,4.569717927048829,4.562242283667929,0.007475643280899917,0.0,5.655860223209371e-08,7.86614324279136e-08,3.011325107395218e-09,7.565010732051839e-08,1
1363,0.2726,3.26816901464552e-08,4.569167310966285,4.562237486815904,0.006929824050381531,0.0,5.598591380920684e-08,7.7081868662345e-08,2.7710481615068385e-09,7.431082050083816e-08,1
1364,0.2728,3.273933498581793e-08,4.570141795452618,4.562232681391879,0.007909113960739426,0.0,5.910923123691334e-08,7.961830713502864e-08,2.6657372949689927e-09,7.695256984005964e-08,1
1365,0.273,3.2796912438551524e-08,4.570136958205978,4.562227867379781,0.007909090726197273,0.0,5.817673809920177e-08,7.995073450427361e-08,2.435600616610259e-09,7.751513388766335e-08,1
1366,0.2732,3.2854980978227e-08,4.57013230788886,4.562223044765535,0.007909263023325572,0.0,6.015561238877712e-08,8.016318873381943e-08,2.3957937729489143e-09,7.776739496087052e-08,1
1367,0.27340000000000003,3.291363789155071e-08,4.570127526196665,4.56221821353418,0.007909312562484973,0.0,6.060154480970847e-08,8.239255661923035e-08,2.991854225470194e-09,7.940070239376015e-08,1
1368,0.2736,3.2971963441595535e-08,4.570122658282336,4.5622133736683095,0.007909284514026692,0.0,5.9565975290369784e-08,8.150415760323402e-08,2.8168782211549305e-09,7.86872793820791e-08,1
1369,0.2738,3.302994512149904e-08,4.570117721906586,4.562208525152858,0.00790919665372731,0.0,5.8315022242500256e-08,8.077015357610982e-08,2.8272445990177326e-09,7.794290897709209e-08,1
1370,0.274,3.30869099987246e-08,4.56995259526106,4.562203667972695,0.0077489271883645705,0.0,5.6738071122809746e-08,7.700589012872384e-08,2.5953501795845553e-09,7.441053994913929e-08,1
1371,0.2742,3.3144354287661305e-08,4.570187396895162,4.562198802112952,0.007988594682210096,0.0,5.7429529127542334e-08,7.844229301098132e-08,2.5875700703200847e-09,7.585472294066123e-08,1
1372,0.27440000000000003,3.3202467777379484e-08,4.570192657303089,4.562193927557591,0.007998729645497386,0.0,5.933063638051541e-08,7.96229550405882e-08,2.973358796021318e-09,7.664959624456689e-08,1
1373,0.2746,3.326046164073304e-08,4.570187691203846,4.5621890442911335,0.007998646812712095,0.0,5.833831051219344e-08,7.975199758836538e-08,2.8078487565387416e-09,7.694414883182664e-08,1
1374,0.2748,3.331891714275291e-08,4.570630287346964,4.5621841522969975,0.008446134949967044,0.03,6.008483241821743e-08,7.903414716352847e-08,2.857227168053701e-09,7.617691999547476e-08,1
1375,0.275,3.33771524833454e-08,4.570054548306696,4.5621747216147845,0.007879826591911264,0.0,5.878889480977972e-08,7.9980492367204e-08,3.1050799625376743e-09,7.687541240466633e-08,1
1376,0.2752,3.343563233934371e-08,4.570322007202077,4.562169812057273,0.008152195044804128,0.0,5.870208497394276e-08,8.101424707515556e-08,3.251005679743435e-09,7.776324139541213e-08,1
1377,0.27540000000000003,3.349462435463279e-08,4.570044882848555,4.562164893724599,0.007879989023956183,0.0,5.944252434626119e-08,8.257543619487653e-08,3.0712294536154635e-09,7.950420674126107e-08,1
1378,0.2756,3.355390265418895e-08,4.570444615046392,4.562159966601605,0.00828464834478615,0.0,6.039998882533238e-08,8.276574210321655e-08,2.676814022581858e-09,8.008892808063469e-08,1
1379,0.2758,3.361261800362687e-08,4.570439592151552,4.562155030673439,0.008284561378113594,0.0,6.069217207535834e-08,7.938933503206531e-08,2.5887045588652203e-09,7.68006304732001e-08,1
1380,0.276,3.367114360174732e-08,4.5706007837303915,4.562150085924279,0.008450697706112596,0.0,6.06495253823453e-08,7.820988095070509e-08,3.018934148037407e-09,7.519094680266768e-08,1
1381,0.2762,3.3729377615291736e-08,4.570595727883794,4.5621451323385305,0.008450595445263354,0.0,5.8561274617740915e-08,7.857354833031404e-08,2.743696592078574e-09,7.582985173823547e-08,1
1382,0.27640000000000003,3.378832217167427e-08,4.570590943296272,4.562140194837558,0.008450748358714299,0.0,6.013253466424864e-08,8.028737630810062e-08,2.9454809492995165e-09,7.73418953588011e-08,1
1383,0.2766,3.3847410103266336e-08,4.570581845723589,4.562131110019196,0.008450735604392391,0.0,5.928887325595271e-08,8.157848236379784e-08,2.8055665310938656e-09,7.877291583270398e-08,1
1384,0.2768,3.3905854771292657e-08,4.5705768382796315,4.562126129772644,0.008450708406986942,0.0,5.857780260709317e-08,7.88048084119058e-08,3.066465465584934e-09,7.573834294632086e-08,1
1385,0.277,3.3965127582164644e-08,4.5719320695960475,4.5621211406244235,0.009810928871623565,0.0,5.97327924789584e-08,8.147552423769792e-08,2.695153506135907e-09,7.878037073156201e-08,1
1386,0.2772,3.402454950028166e-08,4.571927080115124,4.562116142561344,0.009810937453780186,0.0,6.007102578946367e-08,8.161166470155153e-08,2.726114098154666e-09,7.888555060339687e-08,1
1387,0.27740000000000004,3.408458183697709e-08,4.571922128071395,4.562111135567036,0.009810992404359073,0.0,6.20208880735103e-08,8.24409960903953e-08,3.0555303231821546e-09,7.938546576721315e-08,1
1388,0.2776,3.414380616832228e-08,4.571545173365247,4.56210614163736,0.009439031627887222,0.03,6.150586651737316e-08,7.76328084826819e-08,2.6395660732193653e-09,7.499324240946254e-08,1
1389,0.2778,3.420249767219748e-08,4.571533586759222,4.562101116733058,0.009432469926164129,0.0,5.913611733890043e-08,7.809271282586658e-08,2.8251090187841307e-09,7.526760380708245e-08,1
1390,0.278,3.4262083374215843e-08,4.571528703552907,4.562096082849029,0.009432620603877966,0.0,6.014960193278243e-08,8.12800323125721e-08,3.0292089078127413e-09,7.825082340475936e-08,1
1391,0.2782,3.432229718259245e-08,4.5719591126421255,4.562091039967533,0.009868072574592199,0.0,6.257216666120063e-08,8.170940647743257e-08,3.0710933748271393e-09,7.863831310260543e-08,1
1392,0.27840000000000004,3.4382779043482155e-08,4.571954105371193,4.562085988073235,0.009868117197957977,0.0,6.256381413371998e-08,8.278228584338796e-08,2.701615250733937e-09,8.008067059265402e-08,1
1393,0.2786,3.444387266951432e-08,4.571949040688855,4.5620809271507685,0.009868113438086362,0.0,6.340596013152077e-08,8.472122129000327e-08,2.6433074853643287e-09,8.207791380463894e-08,1
1394,0.2788,3.450446166444669e-08,4.571939847257292,4.56207184124963,0.00986800590766203,0.0,6.190843031838767e-08,8.341774899271754e-08,3.3108354338154548e-09,8.010691355890208e-08,1
1395,0.279,3.45653958515393e-08,4.571934931419043,4.56206676216795,0.009868169151093172,0.01,6.350416966677783e-08,8.29249928048198e-08,2.746688970163101e-09,8.017830383465669e-08,1
1396,0.2792,3.462590713996486e-08,4.571375866102798,4.562061674009638,0.009314191993159669,0.0,6.059470030658476e-08,8.380703868925248e-08,3.387037504593555e-09,8.042000118465892e-08,1
1397,0.27940000000000004,3.468566217837575e-08,4.571370658490438,4.562056576758124,0.009314081632313995,0.0,5.909343520075023e-08,8.125234263993779e-08,2.864584190617602e-09,7.838775844932019e-08,1
1398,0.2796,3.474565411543971e-08,4.572582782171071,4.5620514916507915,0.010531290420279012,0.0,6.015672361701281e-08,8.10577640064926e-08,2.8588164595149465e-09,7.819894754697766e-08,1
1399,0.2798,3.48057332796098e-08,4.57136057090592,4.562046376165248,0.009314194640671892,0.0,6.004048789984627e-08,8.137812099210024e-08,3.0619831840970524e-09,7.83161378080032e-08,1
1400,0.28,3.4865725876330035e-08,4.571353891672469,4.56204125153839,0.009312640034079089,0.0,5.8109610451903834e-08,8.26019481795643e-08,2.754874168827558e-09,7.984707401073674e-08,1
1401,0.2802,3.492540440135633e-08,4.571484576366302,4.562036117753401,0.009448458512901686,0.0,5.759624009936845e-08,8.126687011363772e-08,2.9278763760777135e-09,7.833899373756e-08,1
1402,0.28040000000000004,3.4984800192493056e-08,4.571474215259721,4.562025817103581,0.009448398056140898,0.0,5.612280269176578e-08,8.105482694820408e-08,2.9835605017967134e-09,7.807126644640736e-08,1
1403,0.2806,3.5044246747360924e-08,4.571850326285075,4.562016134543177,0.009834191641897803,0.0,5.685119674816571e-08,8.029543985995564e-08,2.9024730492178304e-09,7.73929668107378e-08,1
1404,0.2808,3.510462510196281e-08,4.5725014254311445,4.56201100496571,0.01049042036543464,0.0,6.004231436917787e-08,8.146657352862141e-08,3.229279938596574e-09,7.823729359002484e-08,1
1405,0.281,3.5165898724302816e-08,4.572496313004463,4.562005834257174,0.01049047864728949,0.0,6.047403453085856e-08,8.523324507661346e-08,2.7670028540443777e-09,8.246624222256909e-08,1
1406,0.2812,3.522710969450521e-08,4.57249105510149,4.562000654308535,0.010490400692955293,0.0,5.905745932545466e-08,8.605671445765522e-08,2.7720581144759497e-09,8.328465634317927e-08,1
1407,0.28140000000000004,3.5287499363724855e-08,4.57248591905121,4.561995465103109,0.010490453848100255,0.0,5.864392276250914e-08,8.208591798559078e-08,2.88639917264105e-09,7.919951881294974e-08,1
1408,0.2816,3.534739500958881e-08,4.572359670616066,4.561990266624446,0.010369403891620454,0.0,5.5698228774452646e-08,8.229095233923699e-08,2.910689339189657e-09,7.938026300004733e-08,1
1409,0.2818,3.540787315892135e-08,4.572354536529219,4.561985058856685,0.010369477572534638,0.0,5.620111720177e-08,8.442556694602224e-08,3.0334598661206896e-09,8.139210707990155e-08,1
1410,0.28200000000000003,3.546873820158783e-08,4.572349399723211,4.561979841783263,0.010369557839948633,0.0,5.668577569075104e-08,8.55981452536753e-08,2.7976832868799514e-09,8.280046196679535e-08,1
1411,0.2822,3.552940416447895e-08,4.572344179659416,4.561974615387432,0.010369564171984647,0.0,5.714460286045269e-08,8.386626333475676e-08,3.163706146933607e-09,8.070255718782315e-08,1
1412,0.28240000000000004,3.559002096297946e-08,4.571811802157064,4.561969379651892,0.009842422405172295,0.0,5.689550229183567e-08,8.361119985452072e-08,2.986622123231057e-09,8.062457773128966e-08,1
1413,0.2826,3.565093602365912e-08,4.571806614043971,4.561964134558901,0.009842479385070409,0.0,5.846784380746031e-08,8.325254374719916e-08,2.5609089336026387e-09,8.069163481359652e-08,1
1414,0.2828,3.571261160612935e-08,4.571801375319632,4.5619588800927255,0.009842495126906776,0.0,5.893796839760311e-08,8.630498494492599e-08,2.956940021706444e-09,8.334804492321954e-08,1
1415,0.28300000000000003,3.5775444013230724e-08,4.571796296287087,4.5619536162379255,0.00984267994916163,0.0,6.12295368583468e-08,8.951310868859963e-08,2.769880488469037e-09,8.67432282001306e-08,1
1416,0.2832,3.583897258484673e-08,4.5723754669798735,4.561948342978278,0.010427123901595675,0.0,6.258400689318165e-08,9.132987466211752e-08,2.491574549844062e-09,8.883830011227346e-08,1
1417,0.28340000000000004,3.590313964037829e-08,4.572370349479715,4.561943060296064,0.010427289083651314,0.0,6.420408151641476e-08,9.261046723251802e-08,3.3062997757796285e-09,8.930416745673839e-08,1
1418,0.2836,3.596794608477539e-08,4.571741621473041,4.561937798317662,0.009803823055379234,0.0,6.491970369939196e-08,9.481952597193769e-08,3.5488207836226577e-09,9.127070518831504e-08,1
1419,0.2838,3.6032616726884135e-08,4.572239116958384,4.561932496735126,0.010306620123258208,0.0,6.483535310019401e-08,9.391098721668024e-08,2.518522633937206e-09,9.139246458274304e-08,1
1420,0.28400000000000003,3.609769019697667e-08,4.572233812649584,4.561927185680617,0.010306626868966749,0.0,6.552399745236349e-08,9.494006367169134e-08,2.6826557265075406e-09,9.22574079451838e-08,1
1421,0.2842,3.616135374760566e-08,4.570960088367238,4.561921865136645,0.009038223130593387,0.0,6.295115620758336e-08,9.021501826406268e-08,3.3514347919330635e-09,8.686358347212963e-08,1
1422,0.2844,3.62250406579187e-08,4.570083552151715,4.561916535084719,0.008167016966995674,0.0,6.353569709410696e-08,8.948794350768483e-08,2.7988764349397057e-09,8.668906707274513e-08,1
1423,0.2846,3.628816831068849e-08,4.57007819156282,4.561911226784583,0.00816696467823661,0.0,6.182818113978058e-08,8.810958933301534e-08,2.860081224611452e-09,8.524950810840389e-08,1
1424,0.2848,3.6350042732185535e-08,4.569557103286379,4.561905877669018,0.0076512255173610535,0.03,6.047116211854571e-08,8.184416951515345e-08,2.9095727573507913e-09,7.893459675780266e-08,1
1425,0.28500000000000003,3.6412756572386734e-08,4.5690645419820735,4.561900549098217,0.007163992783856493,0.0,6.071916718113887e-08,8.661609460872598e-08,2.7293791221097694e-09,8.388671548661621e-08,1
1426,0.2852,3.64750323349426e-08,4.569053522417897,4.561889670216211,0.007163852101685544,0.0,5.891989635445883e-08,8.593983587070803e-08,2.971186098214938e-09,8.29686497724931e-08,1
1427,0.2854,3.6536858288940454e-08,4.569048180045557,4.561884316436221,0.0071638635093352315,0.0,5.8804106509724604e-08,8.35232641042627e-08,2.6635419734292906e-09,8.085972213083342e-08,1
1428,0.2856,3.659909699846343e-08,4.569862267885841,4.5618737229998185,0.007988544786022988,0.0,5.995376956491784e-08,8.412418056763972e-08,2.6614991624486895e-09,8.146268140519104e-08,1
1429,0.2858,3.6662108886072883e-08,4.569856828036701,4.561868325787157,0.007988502149544514,0.0,5.969639409058015e-08,8.796145701909707e-08,2.7819298774598102e-09,8.517952714163725e-08,1
1430,0.28600000000000003,3.672601124532394e-08,4.569581181669816,4.561862918930482,0.007718262639335245,0.0,6.210803413168838e-08,8.972230010844247e-08,2.868873213793327e-09,8.685342689464914e-08,1
1431,0.2862,3.678969650488914e-08,4.570025280751746,4.561857502413063,0.008167778238682795,0.0,6.263628350178805e-08,8.780071711747191e-08,2.593369760023175e-09,8.520734735744874e-08,1
1432,0.2864,3.685294730566349e-08,4.570019709883447,4.56185207621849,0.008167633564957574,0.0,5.968132362642857e-08,8.829353751134783e-08,2.8353429535340696e-09,8.545819455781376e-08,1
1433,0.2866,3.691619838250755e-08,4.570014509632251,4.561846672057534,0.008167837474716777,0.0,6.205645196008126e-08,8.56309232979912e-08,2.6777384816885483e-09,8.295318481630265e-08,1
1434,0.2868,3.697965403548672e-08,4.569029766000933,4.5618412264572985,0.007188539443634529,0.0,6.028891581639288e-08,8.816819861629008e-08,2.9259053248103474e-09,8.524229329147974e-08,1
1435,0.28700000000000003,3.704294399521666e-08,4.569024319670185,4.561835771127797,0.007188548442388987,0.0,6.022724130751157e-08,8.711205615811065e-08,2.630601405168978e-09,8.448145475294168e-08,1
1436,0.2872,3.710657029406393e-08,4.569018889936812,4.561830306050987,0.007188583785825175,0.0,6.099590058181922e-08,8.773535215719364e-08,3.079027699026456e-09,8.465632445816717e-08,1
1437,0.2874,3.7171073948455636e-08,4.5690134703184055,4.561824831209498,0.007188639008907104,0.0,6.179306832209877e-08,9.103244963382352e-08,3.593237224866633e-09,8.743921240895688e-08,1
1438,0.2876,3.723553484873656e-08,4.569007991155753,4.56181934658331,0.007188644472442623,0.0,6.248905695367715e-08,8.982827388235615e-08,3.1946027117226437e-09,8.663367117063351e-08,1
1439,0.2878,3.7300910923388496e-08,4.569002598231163,4.56181385215675,0.00718874597441203,0.0,6.423222746624719e-08,9.236456343959895e-08,3.012071453568645e-09,8.935249198603031e-08,1
